Date,NDX,AAPL,MSFT,NVDA,PEP
2017-06-14,5727.06982421875,33.67845916748047,63.681758880615234,3.740511894226074,88.87640380859375
2017-06-15,5700.89013671875,33.476593017578125,63.34642028808594,3.756537437438965,88.75527954101562
2017-06-16,5681.47998046875,33.0079345703125,63.43706130981445,3.738046407699585,88.49022674560547
2017-06-19,5772.22021484375,33.952205657958984,64.22550964355469,3.878575325012207,88.81583404541016
2017-06-20,5726.31005859375,33.64364242553711,63.355506896972656,3.8729052543640137,89.31562805175781
2017-06-21,5782.39013671875,33.84316635131836,63.681758880615234,3.9315807819366455,88.91426849365234
2017-06-22,5779.8701171875,33.78749084472656,63.672698974609375,3.904461145401001,87.95262145996094
2017-06-23,5803.10986328125,33.938289642333984,64.53361511230469,3.792532444000244,88.56596374511719
2017-06-26,5777.58984375,33.83156967163086,63.917362213134766,3.7511141300201416,88.68712615966797
2017-06-27,5671.60009765625,33.3466682434082,62.721126556396484,3.613790988922119,87.79358673095703
2017-06-28,5753.02978515625,33.83389663696289,63.25580978393555,3.7412519454956055,88.12673950195312
2017-06-29,5653.02001953125,33.335060119628906,62.0686149597168,3.6162564754486084,87.21809387207031
2017-06-30,5646.919921875,33.41396713256836,62.46738052368164,3.5639898777008057,87.45283508300781
2017-07-03,5596.9599609375,33.293304443359375,61.77863311767578,3.4350473880767822,87.41495513916016
2017-07-05,5648.81982421875,33.43020248413086,62.60332489013672,3.526761293411255,87.30897521972656
2017-07-06,5597.89990234375,33.11465072631836,62.14112091064453,3.5373618602752686,87.18022918701172
2017-07-07,5656.47021484375,33.45106506347656,62.947696685791016,3.618227481842041,87.46797180175781
2017-07-10,5694.14990234375,33.65524673461914,63.418941497802734,3.7893271446228027,86.52899169921875
2017-07-11,5709.7998046875,33.764286041259766,63.42800521850586,3.8430728912353516,86.127685546875
2017-07-12,5778.9501953125,33.81300735473633,64.479248046875,4.006528377532959,86.9076156616211
2017-07-13,5793.35986328125,34.28399658203125,65.04109954833984,3.960179328918457,86.33967590332031
2017-07-14,5838.080078125,34.5786247253418,65.95641326904297,4.066686153411865,87.0287857055664
2017-07-17,5839.740234375,34.69929504394531,66.47293853759766,4.049427509307861,87.0287857055664
2017-07-18,5880.10009765625,34.81992721557617,66.42766571044922,4.091585159301758,87.08934783935547
2017-07-19,5916.16015625,35.03801727294922,66.9351806640625,4.0703840255737305,87.33924865722656
2017-07-20,5921.22021484375,34.8802604675293,67.26138305664062,4.129552364349365,87.46797180175781
2017-07-21,5921.52978515625,34.864013671875,66.87174224853516,4.144345283508301,88.31608581542969
2017-07-24,5941.3701171875,35.28627014160156,66.69953155517578,4.0962700843811035,87.93744659423828
2017-07-25,5930.64990234375,35.437095642089844,67.23421478271484,4.076547145843506,88.17975616455078
2017-07-26,5950.72998046875,35.60411834716797,67.10735321044922,4.123635768890381,88.7401351928711
2017-07-27,5917.02978515625,34.93130111694336,66.30079650878906,3.9875457286834717,88.85371398925781
2017-07-28,5908.919921875,34.685367584228516,66.19204711914062,4.0528788566589355,88.30093383789062
2017-07-31,5880.330078125,34.50672149658203,65.8839111328125,4.006528377532959,88.30093383789062
2017-08-01,5895.169921875,34.81296920776367,65.7751693725586,4.0553436279296875,87.7784423828125
2017-08-02,5914.22998046875,36.457923889160156,65.48515319824219,4.0528788566589355,87.54370880126953
2017-08-03,5891.2001953125,36.09366226196289,65.38548278808594,4.104406833648682,88.0661849975586
2017-08-04,5899.91015625,36.28391647338867,65.86579895019531,4.122402667999268,88.11920166015625
2017-08-07,5934.72998046875,36.84537124633789,65.61204528808594,4.249124050140381,88.56596374511719
2017-08-08,5926.35009765625,37.140018463134766,65.96546173095703,4.198584079742432,88.37666320800781
2017-08-09,5919.39013671875,37.36737823486328,65.67545318603516,4.243209362030029,88.31608581542969
2017-08-10,5788.18994140625,36.177181243896484,64.7148666381836,4.061507701873779,88.12673950195312
2017-08-11,5831.52978515625,36.68028259277344,65.70266723632812,3.845045328140259,88.22520446777344
2017-08-14,5908.169921875,37.232303619384766,66.69049072265625,4.151740074157715,89.23234558105469
2017-08-15,5907.72998046875,37.63991165161133,66.70868682861328,4.116733074188232,90.08799743652344
2017-08-16,5917.419921875,37.4885139465332,67.10044860839844,4.071615695953369,90.18643951416016
2017-08-17,5796.31982421875,36.768798828125,65.96161651611328,3.9808897972106934,89.64879608154297
2017-08-18,5790.91015625,36.68494415283203,66.04362487792969,3.9816293716430664,89.05059051513672
2017-08-21,5786.5400390625,36.617393493652344,65.73384857177734,3.923691749572754,89.55037689208984
2017-08-22,5873.330078125,37.21598434448242,66.65403747558594,4.011044025421143,89.29289245605469
2017-08-23,5851.77978515625,37.262577056884766,66.2531509399414,4.091240882873535,88.81583404541016
2017-08-24,5834.43994140625,37.097206115722656,66.2258529663086,4.0761871337890625,88.005615234375
2017-08-25,5822.52978515625,37.2346305847168,66.34425354003906,4.042135715484619,87.72544860839844
2017-08-28,5838.080078125,37.60962677001953,66.35338592529297,4.070758819580078,87.49069213867188
2017-08-29,5862.14013671875,37.945037841796875,66.5538101196289,4.064096450805664,87.71785736083984
2017-08-30,5932.89990234375,38.04753112792969,67.42840576171875,4.088279724121094,87.8055419921875
2017-08-31,5988.60009765625,38.19890594482422,68.12085723876953,4.181060314178467,88.24781799316406
2017-09-01,5987.89990234375,38.210567474365234,67.36466217041016,4.206226348876953,88.33169555664062
2017-09-05,5932.72998046875,37.75171661376953,67.06400299072266,4.093953609466553,88.35457611083984
2017-09-06,5951.1298828125,37.71210861206055,66.8727035522461,4.09148645401001,88.72057342529297
2017-09-07,5964.31005859375,37.56072235107422,67.72909545898438,4.110487937927246,89.20862579345703
2017-09-08,5913.3701171875,36.9481315612793,67.40113067626953,4.039173603057861,87.72166442871094
2017-09-11,5980.52978515625,37.61661911010742,68.11174774169922,4.170201778411865,88.21732330322266
2017-09-12,5995.64013671875,37.467552185058594,68.03884887695312,4.18525505065918,87.69117736816406
2017-09-13,6004.3798828125,37.18571853637695,68.52171325683594,4.204009056091309,87.27176666259766
2017-09-14,5968.81982421875,36.86660385131836,68.12085723876953,4.1800713539123535,87.07353973388672
2017-09-15,5988.0,37.239288330078125,68.61283874511719,4.444350242614746,87.57677459716797
2017-09-18,5981.1201171875,36.95746612548828,68.47618103027344,4.627939701080322,87.68354034423828
2017-09-19,5991.080078125,36.971431732177734,68.73126983642578,4.6230034828186035,87.3022689819336
2017-09-20,5973.60986328125,36.351871490478516,68.27571868896484,4.585741996765137,86.60836029052734
2017-09-21,5934.91015625,35.727630615234375,67.61065673828125,4.460390090942383,86.01361083984375
2017-09-22,5932.31982421875,35.378257751464844,67.79287719726562,4.416959285736084,85.28919982910156
2017-09-25,5867.35009765625,35.06614685058594,66.74512481689453,4.219555854797363,85.35782623291016
2017-09-26,5881.33984375,35.66940689086914,66.74512481689453,4.24324369430542,85.25868225097656
2017-09-27,5937.7900390625,35.923282623291016,67.28266906738281,4.336269855499268,84.71730041503906
2017-09-28,5933.06982421875,35.70200729370117,67.3008804321289,4.335036277770996,85.12908172607422
2017-09-29,5979.2998046875,35.89765930175781,67.8657455444336,4.41128396987915,84.96893310546875
2017-10-02,5981.919921875,35.825462341308594,67.97505950927734,4.416959285736084,83.20748901367188
2017-10-03,5995.06005859375,35.98151779174805,67.65619659423828,4.42609167098999,83.21512603759766
2017-10-04,5998.83984375,35.748592376708984,68.04798126220703,4.463103771209717,83.37525177001953
2017-10-05,6057.14013671875,36.193477630615234,69.21414947509766,4.460637092590332,84.22164916992188
2017-10-06,6064.56982421875,36.172515869140625,69.24147033691406,4.473713397979736,84.18352508544922
2017-10-09,6058.52978515625,36.29828643798828,69.50569915771484,4.574635982513428,83.88615417480469
2017-10-10,6063.52001953125,36.31227111816406,69.50569915771484,4.661990642547607,84.4732894897461
2017-10-11,6081.25,36.46366500854492,69.6241226196289,4.711587429046631,85.02992248535156
2017-10-12,6069.990234375,36.3355598449707,70.26189422607422,4.713809490203857,85.7467041015625
2017-10-13,6092.4501953125,36.56615447998047,70.59896087646484,4.801655292510986,85.87635040283203
2017-10-16,6114.52978515625,37.239288330078125,70.74474334716797,4.884073257446289,86.60075378417969
2017-10-17,6122.60986328125,37.376712799072266,70.69005584716797,4.879630088806152,85.54845428466797
2017-10-18,6114.35009765625,37.211341857910156,70.70829772949219,4.875435829162598,85.36544799804688
2017-10-19,6092.6201171875,36.33089828491211,70.98162841796875,4.88086462020874,85.91448211669922
2017-10-20,6108.81982421875,36.39379119873047,71.80158996582031,4.858656406402588,85.1061782836914
2017-10-23,6067.830078125,36.375152587890625,71.81979370117188,4.851747035980225,85.16717529296875
2017-10-24,6080.22021484375,36.5917854309082,71.84715270996094,4.902577877044678,84.45040893554688
2017-10-25,6055.0400390625,36.431053161621094,71.63758850097656,4.77870512008667,83.931884765625
2017-10-26,6037.8701171875,36.66399383544922,71.75602722167969,4.828797817230225,84.43517303466797
2017-10-27,6213.47021484375,37.97764205932617,76.3569564819336,4.981048107147217,84.33602142333984
2017-10-30,6227.58984375,38.83246612548828,76.4298324584961,5.029905319213867,83.61161804199219
2017-10-31,6248.56005859375,39.37282943725586,75.78299713134766,5.1031928062438965,84.05387878417969
2017-11-01,6248.64990234375,38.87204360961914,75.78299713134766,5.11281681060791,83.97765350341797
2017-11-02,6236.39013671875,39.15622329711914,76.57560729980469,5.081724643707275,83.9166259765625
2017-11-03,6295.580078125,40.17874526977539,76.65760040283203,5.149584770202637,84.0462646484375
2017-11-06,6313.60986328125,40.58635330200195,76.95825958251953,5.17277717590332,83.31424713134766
2017-11-07,6320.77978515625,40.71678161621094,76.77603149414062,5.231999397277832,84.23689270019531
2017-11-08,6345.81005859375,41.049869537353516,77.04025268554688,5.16118049621582,85.403564453125
2017-11-09,6312.2099609375,40.96602249145508,76.61204528808594,5.066425800323486,85.00706481933594
2017-11-10,6309.06982421875,40.83043670654297,76.4115982055664,5.3334197998046875,85.97547912597656
2017-11-13,6316.18017578125,40.66679763793945,76.46627807617188,5.2468061447143555,86.95915222167969
2017-11-14,6293.64013671875,40.05202102661133,76.57560729980469,5.28505277633667,88.27069854736328
2017-11-15,6258.35986328125,39.523738861083984,75.98043823242188,5.1814141273498535,87.76741027832031
2017-11-16,6339.14013671875,39.99592208862305,76.181884765625,5.2216362953186035,87.8665542602539
2017-11-17,6314.509765625,39.77385330200195,75.4493637084961,5.215466022491455,87.44717407226562
2017-11-20,6308.60986328125,39.73411178588867,75.5683822631836,5.282586574554443,87.6225357055664
2017-11-21,6378.6298828125,40.472774505615234,76.65802001953125,5.331196308135986,88.49185943603516
2017-11-22,6386.1201171875,40.898223876953125,76.0994873046875,5.307243347167969,87.75218200683594
2017-11-24,6409.2900390625,40.90055465698242,76.23682403564453,5.357369899749756,88.37744903564453
2017-11-27,6405.97021484375,40.69485855102539,76.79535675048828,5.287737846374512,88.3393325805664
2017-11-28,6422.56005859375,40.456417083740234,77.72016906738281,5.203039646148682,89.04086303710938
2017-11-29,6311.3798828125,39.61723709106445,76.31005859375,4.850179195404053,89.09422302246094
2017-11-30,6365.56005859375,40.171241760253906,77.07003784179688,4.956112861633301,89.46660614013672
2017-12-01,6337.8701171875,39.98422622680664,77.15247344970703,4.881291389465332,89.66627502441406
2017-12-04,6263.7001953125,39.69203567504883,74.24071502685547,4.609175205230713,90.1883773803711
2017-12-05,6265.10986328125,39.65462875366211,74.7076644897461,4.635844707489014,90.28821563720703
2017-12-06,6293.0498046875,39.50737380981445,75.79729461669922,4.673377513885498,91.29402923583984
2017-12-07,6316.27978515625,39.579830169677734,75.53175354003906,4.740789413452148,89.62786102294922
2017-12-08,6344.56982421875,39.591514587402344,77.0608901977539,4.728443622589111,89.5050277709961
2017-12-11,6393.89013671875,40.362918853759766,78.04061889648438,4.806718826293945,90.13462829589844
2017-12-12,6383.64990234375,40.13616943359375,78.36112976074219,4.712391376495361,90.14231872558594
2017-12-13,6394.669921875,40.26942825317383,78.15050506591797,4.597323894500732,90.44943237304688
2017-12-14,6389.91015625,40.25772476196289,77.54618835449219,4.604484558105469,90.61835479736328
2017-12-15,6466.31982421875,40.66679763793945,79.52397918701172,4.730170726776123,91.53973388671875
2017-12-18,6513.27001953125,41.2395133972168,79.09364318847656,4.886725902557373,90.64139556884766
2017-12-19,6480.669921875,40.80004119873047,78.59004974365234,4.842525005340576,91.07136535644531
2017-12-20,6472.47998046875,40.7556266784668,78.30616760253906,4.859562873840332,91.38616943359375
2017-12-21,6472.68994140625,40.909908294677734,78.28787231445312,4.837092876434326,90.80264282226562
2017-12-22,6465.169921875,40.909908294677734,78.2970199584961,4.821782112121582,91.0636978149414
2017-12-26,6433.16015625,39.87202453613281,78.1963119506836,4.875365257263184,91.2863540649414
2017-12-27,6435.14990234375,39.8790397644043,78.48016357421875,4.8686981201171875,91.60116577148438
2017-12-28,6441.419921875,39.991249084472656,78.48931121826172,4.874377727508545,91.63956451416016
2017-12-29,6396.419921875,39.55879211425781,78.3244857788086,4.778076171875,92.07720184326172
2018-01-02,6511.33984375,40.2670783996582,78.69992065429688,4.922529697418213,90.64906311035156
2018-01-03,6575.7998046875,40.26007080078125,79.06615447998047,5.246499538421631,90.41102600097656
2018-01-04,6584.580078125,40.44706344604492,79.7620620727539,5.274155139923096,90.85637664794922
2018-01-05,6653.2900390625,40.90756607055664,80.7509536743164,5.318850517272949,91.1174545288086
2018-01-08,6676.6298828125,40.7556266784668,80.83338165283203,5.481822967529297,90.5953369140625
2018-01-09,6677.93994140625,40.750946044921875,80.77841186523438,5.480341911315918,90.6644058227539
2018-01-10,6662.66015625,40.74161148071289,80.41217803955078,5.5233073234558105,90.20374298095703
2018-01-11,6708.490234375,40.9730224609375,80.65025329589844,5.5331854820251465,89.7430419921875
2018-01-12,6758.5400390625,41.3961296081543,82.04202270507812,5.506022930145264,90.12694549560547
2018-01-16,6737.14013671875,41.18573760986328,80.89747619628906,5.435153484344482,90.49551391601562
2018-01-17,6810.27978515625,41.865966796875,82.53644561767578,5.548988342285156,91.50901794433594
2018-01-18,6811.3798828125,41.90338134765625,82.49982452392578,5.5420732498168945,91.4092025756836
2018-01-19,6834.330078125,41.716373443603516,82.40827178955078,5.682082653045654,92.26918029785156
2018-01-22,6906.27978515625,41.375091552734375,83.88248443603516,5.770483493804932,93.29804992675781
2018-01-23,6963.4599609375,41.384437561035156,84.14801788330078,5.899380683898926,93.1368179321289
2018-01-24,6919.35009765625,40.72525405883789,84.07476043701172,5.822585105895996,93.01397705078125
2018-01-25,6916.2998046875,39.99825668334961,84.5417251586914,5.836165904998779,92.8296890258789
2018-01-26,7022.97021484375,40.09175491333008,86.1258316040039,6.008522987365723,93.49002075195312
2018-01-29,6988.31982421875,39.261940002441406,85.99760437011719,6.095442295074463,91.8852767944336
2018-01-30,6930.72998046875,39.03050994873047,84.91715240478516,5.993459224700928,92.0541763305664
2018-01-31,6949.990234375,39.13803482055664,86.99568939208984,6.069512844085693,92.36900329589844
2018-02-01,6901.5,39.21983337402344,86.3089370727539,5.938641548156738,92.36900329589844
2018-02-02,6760.2900390625,37.518089294433594,84.03814697265625,5.766284942626953,91.1174545288086
2018-02-05,6495.919921875,36.580726623535156,80.57698822021484,5.276872158050537,87.88490295410156
2018-02-06,6665.97998046875,38.1094970703125,83.6260986328125,5.570224285125732,87.19384765625
2018-02-07,6582.02001953125,37.293678283691406,82.05118560791016,5.649735450744629,87.1478042602539
2018-02-08,6306.10009765625,36.26748275756836,77.83921813964844,5.371199131011963,84.57559204101562
2018-02-09,6412.68017578125,36.711082458496094,80.74180603027344,5.7307281494140625,85.36647033691406
2018-02-12,6523.85009765625,38.18975830078125,81.61164093017578,5.630721092224121,85.94229888916016
2018-02-13,6553.85986328125,38.57234573364258,82.25261688232422,5.744307994842529,86.10356903076172
2018-02-14,6675.02978515625,39.28351593017578,83.54056549072266,5.961359977722168,83.77704620361328
2018-02-15,6794.919921875,40.602596282958984,85.24243927001953,6.086799144744873,85.2052001953125
2018-02-16,6770.66015625,40.47115707397461,84.6352767944336,6.021114826202393,85.2743148803711
2018-02-20,6779.68994140625,40.33502197265625,85.29765319824219,6.15050745010376,84.06114196777344
2018-02-21,6759.259765625,40.15194320678711,84.1661148071289,5.963583469390869,82.92476654052734
2018-02-22,6761.85009765625,40.48758316040039,84.38690185546875,5.9831013679504395,83.89224243164062
2018-02-23,6896.60009765625,41.191715240478516,86.5303955078125,6.076498031616211,84.2147445678711
2018-02-26,6989.10009765625,42.00616455078125,87.78150177001953,6.09255838394165,85.18218994140625
2018-02-27,6900.35009765625,41.870033264160156,86.65917205810547,6.079711437225342,85.14378356933594
2018-02-28,6854.419921875,41.80665969848633,86.26358032226562,5.979395389556885,84.25310516357422
2018-03-01,6750.5400390625,41.07435607910156,85.4172134399414,5.737499713897705,83.63043212890625
2018-03-02,6811.0400390625,41.358360290527344,85.60124969482422,5.84448766708374,84.34207153320312
2018-03-05,6881.27978515625,41.50153350830078,86.1440200805664,5.822497844696045,84.64371490478516
2018-03-06,6913.02001953125,41.46632766723633,85.8496322631836,5.983348369598389,84.7597427368164
2018-03-07,6929.39013671875,41.081398010253906,86.34640502929688,5.9754414558410645,84.96085357666016
2018-03-08,6966.43017578125,41.529701232910156,86.87076568603516,5.95913553237915,86.6934814453125
2018-03-09,7101.18017578125,42.24321365356445,88.81185913085938,6.06167459487915,87.04930877685547
2018-03-12,7131.1201171875,42.65160369873047,89.02342987060547,6.171131134033203,87.21173858642578
2018-03-13,7046.509765625,42.24087142944336,86.85236358642578,6.120479583740234,87.86920166015625
2018-03-14,7040.97998046875,41.881771087646484,86.33718872070312,6.145927906036377,87.10342407226562
2018-03-15,7030.97021484375,41.93104553222656,86.64079284667969,6.16075325012207,86.62388610839844
2018-03-16,7019.9501953125,41.78318786621094,87.02715301513672,6.188921928405762,86.35316467285156
2018-03-19,6864.8798828125,41.1447639465332,85.45402526855469,5.954686164855957,85.36308288574219
2018-03-20,6885.919921875,41.13069152832031,85.6748275756836,6.166683673858643,85.00727844238281
2018-03-21,6853.4501953125,40.198890686035156,85.07684326171875,6.141481399536133,84.10999298095703
2018-03-22,6682.259765625,39.630889892578125,82.60221099853516,5.975688934326172,83.49124145507812
2018-03-23,6508.08984375,38.713172912597656,80.20111846923828,5.756279945373535,82.10664367675781
2018-03-26,6753.830078125,40.55095672607422,86.27279663085938,6.040670871734619,82.61717224121094
2018-03-27,6529.83984375,39.51118087768555,82.30780029296875,5.572203159332275,83.25918579101562
2018-03-28,6460.81005859375,39.07463455200195,82.23420715332031,5.469168186187744,84.45034790039062
2018-03-29,6581.1298828125,39.37973403930664,83.96370697021484,5.72218132019043,84.42715454101562
2018-04-02,6390.83984375,39.12156677246094,81.4338607788086,5.461757659912109,82.80280303955078
2018-04-03,6458.830078125,39.522926330566406,82.5285873413086,5.568004131317139,83.68457794189453
2018-04-04,6560.06005859375,40.27869415283203,84.9388656616211,5.589993476867676,85.2238540649414
2018-04-05,6594.83984375,40.55799102783203,84.98484802246094,5.469910144805908,85.52552032470703
2018-04-06,6433.2099609375,39.52057647705078,83.00696563720703,5.293740749359131,84.54318237304688
2018-04-09,6472.33984375,39.912540435791016,83.5037612915039,5.322404384613037,84.60506439208984
2018-04-10,6615.8701171875,40.66361618041992,85.44482421875,5.631257057189941,84.62052154541016
